Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Bolivia,BOL,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,25.18383998,26.49264439,23.91037011,19.89885669,18.63623709,20.5548953,17.64429766,17.30910008,20.16897797,21.69477955,21.13627968,,21.81799242,17.47138174,15.0747394,14.00936804,13.84455807,13.83061198,18.92282281,14.54576603,18.85847464,20.37869849,16.81386432,18.31338854,13.37474043,18.08397582,,,,,10.96790615,9.292113332,9.988592227,9.53463497,10.23655273,8.533719722,7.86723071,9.570368588,13.46138148,14.85966603,13.23915876,13.23139092,11.46935836,10.1897879,9.27036905,10.40643418,9.289808884,9.046446113,7.66660474,8.020693683,7.277448861,7.197845425,7.507360056,6.9119268,8.492817258,8.302242009,7.614856683,,
Brazil,BRA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,15.85958694,17.06451007,24.10830694,19.81827096,18.81719312,20.00357071,16.38956126,13.91775617,10.91292528,8.896960994,7.64620521,10.91723468,7.588174374,6.159594815,7.855855302,6.759221758,10.11744583,11.85599561,9.602568067,8.77954606,8.456218596,8.257165212,9.306534968,8.966060754,15.25044666,8.110860772,,9.880724965,9.405916553,11.22733848,9.558857309,9.729174357,10.93085212,10.71233152,10.76087589,9.07604208,9.656229027,7.889966833,6.574001474,5.695526917,6.707175158,7.012974065,4.821990322,4.361097109,4.483008047,4.604833317,4.373091562,5.257835832,4.623173661,4.541879632,4.761429016,4.885521048,4.905741177,5.161010094,7.403929127,6.587990128,5.639070585,5.764058834,
Barbados,BRB,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,27.68399848,26.50821166,25.13970238,24.52962524,25.57480495,27.00263784,27.67748707,26.46952288,25.27494353,24.59347371,22.86505265,22.95166385,19.32125533,17.90959317,17.45559728,17.00773225,14.88830298,14.45514713,14.99363491,15.59458984,19.40541749,,,,,21.64025224,19.89655742,20.56361688,18.26487521,17.6742723,17.68772293,16.73564737,16.31592524,15.42498335,17.15488022,18.87350802,17.04769119,20.10598179,15.10394787,15.32832774,20.36802099,18.95715492,20.64121229,24.91407609,18.58932086,19.00428365,19.62335109,19.7462277,21.49445049,21.14695646,21.95727551,22.60764479,22.97906473,
Brunei Darussalam,BRN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,35.14836886,31.98231394,25.36853681,23.52607441,21.17581633,26.31565654,19.1310427,19.40012695,17.15904389,10.29820989,17.6759592,19.41941497,16.75379792,13.8609891,15.32766877,16.67038263,19.29048615,16.5295985,15.18033959,17.76608032,15.35714872,17.03121482,21.51934527,20.62247018,20.82901285,24.23774697,,,,,12.58792185,9.506583207,14.37787786,,,13.56783086,16.53111947,,,17.86994399,13.42282539,17.58319058,17.92181896,,17.03835216,15.7464652,14.95394847,14.74300532,16.96167708,14.11025263,14.03002148,15.02035081,15.40984399,15.70761685,18.59533506,15.00797339,12.13911571,9.95122442,
Bhutan,BTN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.40110397,21.46663939,,,,18.76636103,17.91383915,,,,,,14.48208487,20.635071,21.49697311,16.21288137,14.58205813,11.473583,10.94874101,13.70891799,,,,,,,,
Botswana,BWA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00665228,13.91678606,15.48249651,13.86539548,14.36512846,13.82277292,13.72553151,13.12534535,11.96719799,13.06452041,14.58493756,9.751897572,8.818581117,8.154571486,7.772169487,8.747044886,11.04628048,12.5244663,11.97855261,12.66708038,
Central African Republic,CAF,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,13.87245573,15.75566203,13.74027422,13.42314607,14.66669498,13.77860315,14.80927173,15.03461208,16.93634757,18.95723543,,16.84811489,15.99345745,16.11979858,17.42151173,16.07439541,16.89367864,16.28892784,20.85525654,,,,,,,,,,,,,18.30392553,27.08361053,15.61614003,12.33705565,21.77477681,23.41466684,22.7938982,29.3347494,26.95391057,20.35000639,23.44889709,16.4830034,17.23163478,0.473760728,18.61193208,25.92978885,39.32812295,28.09191803,31.23628299,29.618198,36.03696259,26.36458426,15.16106801,15.92038926,21.07075369,20.56084273,,
Canada,CAN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,11.66132637,12.92239464,11.61627213,9.811348134,9.012312959,8.621593559,7.881618732,7.995706388,8.635235186,7.922002711,7.851451987,8.940073711,8.614630489,8.29776401,8.145860293,8.365812713,8.107673298,7.291386358,7.452742424,7.02868631,7.6846722,7.005504501,6.529163959,5.942284246,6.185172414,6.049298345,5.603233928,5.742448669,6.130595114,6.383161184,6.348158909,6.264741491,6.024404483,5.698260889,5.812577801,5.52744778,5.553141832,5.307835941,5.10158345,5.822439561,6.064471509,6.201338566,5.81021995,5.630011672,5.761873143,6.169747742,6.437484432,7.916652981,7.177614246,7.106274549,7.240644786,7.457354616,7.716957285,8.182513853,8.469731233,8.203095995,7.966069282,8.162830452,
Central Europe and the Baltics,CEB,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.630494507,9.166178886,8.463057171,8.450838505,7.489218832,7.205826158,6.470587982,5.788845275,5.947135764,5.64639712,5.51758071,5.642633787,5.872431845,5.611838464,5.910225886,6.34227806,7.912138505,7.254793979,7.260468793,7.605249873,7.842684803,7.666195779,7.842927996,8.189175646,7.994080572,7.589208553,7.947154489,
Switzerland,CHE,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,16.55266878,16.46142983,16.88915253,17.1247836,16.52980766,15.97847311,14.09827831,13.64189483,13.16992205,13.08118982,12.65418425,13.13783296,12.13608615,13.03288194,11.99704346,11.45489058,10.29621528,8.781316791,8.040391218,8.945373612,9.027221252,8.435105028,8.137193519,8.014748133,7.711076736,7.349117664,6.850385743,6.349395362,6.27226195,6.605044593,6.741920861,6.832106891,6.924790988,6.44208115,6.592022583,6.255804447,6.164076582,6.143579943,5.515150692,5.472215267,5.727235897,6.013123464,5.664839441,5.420579988,5.211655725,5.381147,5.692946432,6.287974517,5.79511709,5.723203726,3.79368799,3.741513166,4.448052636,4.428861826,4.179933431,4.397409349,4.382835474,4.315625439,
