Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Caribbean small states,CSS,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,4.450633939,3.824163827,5.678241827,16.15090087,13.92771308,3.442424199,3.97969419,4.376308033,3.976755758,5.263919711,2.064498573,3.652252128,1.930836883,1.747728783,2.705092082,1.802994411,2.0843996,2.282768928,,,,6.671383357,5.514402301,5.004826446,14.81314723,14.29016657,13.22833179,15.38337937,15.55844971,15.31813413,5.666362013,6.143618975,5.979187684,6.107801201,6.085864721,6.31163115,5.874497827,8.064868848,7.856910449,5.578793772,4.881030389,5.154423213,4.295027514,4.997521717,5.407811261,7.662257312,,,,,
Cuba,CUB,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,4.647227007,5.885955661,6.304894329,4.504775362,4.398954932,4.642226744,,,,,,,,,,,,,,,,,,,29.3123099,37.273939,29.1802983,32.70932089,39.06466726,47.65383909,48.79937772,2.062303004,,,,,,,,,,,,,,
Curacao,CUW,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,42.68557289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,31.69421328,20.44424479,17.05120129,16.96729346,18.58329914,13.7954129,7.782975997,7.076597982,5.876961256,5.698828413,4.639434546,4.717392013,3.070431743,2.446649158,2.144610015,2.365885841,2.09738831,2.097991735,,0.658216094,0.702862927,0.684502633,0.720604321,1.037041044,1.351971335,1.138156607,1.998913812,4.615284222,4.376613584,5.398122579,4.850556677,4.846794194,4.894709686,4.801248926,4.299747799,6.942552964,12.56774987,14.22637857,12.62790012,11.04299142,13.6898329,16.84292834,16.44183074,11.49831378,9.443784647,6.734104306,5.293401519,4.724774623,4.215700775,4.576789066,
Czech Republic,CZE,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.267867855,2.905076189,2.782633719,2.472350226,2.236862877,1.816296381,1.891404111,1.859973196,1.665180035,1.407947436,1.691142119,1.956183497,1.620528424,1.963407492,1.90292152,1.887658977,1.73239357,2.124693278,2.159548328,2.319606459,2.178477644,2.029766334,1.575287301,1.322526711,1.475329834,1.371848222,1.212072303,
Germany,DEU,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,2.680237316,2.506184998,2.559779318,3.012920728,3.599099476,3.322151693,3.199960229,2.946518979,2.75771655,2.665738392,2.506925751,2.765165845,3.755817711,2.762916867,2.994573984,2.70585269,2.58179049,2.979253717,3.387480531,2.729356002,2.483426915,2.851075273,2.950378364,2.708036653,2.338905984,2.309098042,2.665176806,2.867417271,2.520390385,2.393801448,2.359545472,2.403025931,2.418154629,2.592428264,2.307256247,2.548871877,2.335835812,2.2378837,2.463462143,2.439805755,2.323259353,2.133661973,2.322251664,2.556838453,3.241060593,3.283069335,3.118345779,2.56724512,3.002627849,3.307545973,3.046182734,2.767158975,2.681126736,2.46485431,2.310848971,2.507449422,2.56915139,2.558944335,
Djibouti,DJI,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22307149,0.266812341,,,,,,,,,,,,,,,,,,,,,,0.318660143,,,,,,,,,,,
Dominica,DMA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,0.002460676,0.473033373,1.472990778,0,,,0.081691232,,0.047134101,0.01779415,0.00037089,,,,,,0.130713363,0.544731036,1.312522437,1.669579301,1.849446758,,2.825373318,4.224879923,4.278284102,3.740476967,4.389731832,5.616330759,6.889835928,6.856947333,10.6387947,14.23510862,8.132319558,6.703707794,,12.24853237,,,,,,,,
Denmark,DNK,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,1.997489845,1.219575376,1.254281178,1.251248901,1.295001461,1.3122164,1.390959603,1.391380672,1.492446359,1.452236949,1.294864042,1.34610375,1.644803112,1.115205274,1.27519604,1.373885005,1.436284188,1.648363665,1.716173165,1.387452155,1.224708842,1.40844974,1.606880388,1.480943455,1.300310974,1.231384967,1.353071664,1.432885078,1.201890456,0.971971686,0.947449502,0.890669068,1.001624516,1.235632091,0.94632914,0.98699026,0.943038134,0.895359293,1.019046086,1.038924427,1.093636421,1.267627792,1.42598733,1.286839661,1.459188134,1.804942421,1.712774833,1.287101054,1.624570383,1.650760449,1.434206731,1.299620298,1.513892566,1.302562872,1.304272549,1.482291613,1.518326539,1.341494765,
Dominican Republic,DOM,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,7.110037807,4.487555985,3.753039148,3.319044036,2.140786837,2.673168399,3.291917844,4.2891491,3.166000277,3.067210012,1.896821717,1.2474125,0.461731228,,0.256164551,0.134225272,0.66776612,,,,,,,,,0.123950032,0.128352505,,,,1.713515966,0.31164273,0.451525527,0.563424664,0.668067704,0.934232233,1.296218907,2.383552435,2.946422476,3.684969413,4.623130915,3.935758573,3.885715512,3.146407912,1.978759101,1.490428739,1.578167006,2.083683277,,
Algeria,DZA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,1.767079199,,3.942601162,3.31449691,2.529100653,3.336876922,,1.176855722,1.427074545,1.235961361,2.374188781,1.008519519,0.910960592,0.703290176,0.463847546,0.580070875,0.663802229,0.601896687,0.512363163,0.399498095,0.777389009,0.490492127,,,,,0.381798525,0.309517893,0.327071508,0.515464278,0.682564236,0.537861736,0.706625826,0.466549201,0.254196613,0.314753142,0.42703995,0.382587438,0.414819809,0.491152211,0.721648354,0.508916498,0.632777145,0.47047172,0.291216873,0.255945925,0.246080039,0.167011837,0.179690701,0.309061622,0.251775042,0.16540142,,,
East Asia & Pacific (excluding high income),EAP,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,2.898019713,2.643287497,2.183769949,3.287204786,,,,,1.856039939,1.713267675,1.90218029,2.207826626,2.03325809,2.124197203,2.124633159,1.992527164,2.036824315,1.951374549,1.81053165,1.882925171,2.139981584,2.165935905,2.632575183,2.517495674,2.123023055,1.787156408,2.06701451,2.214560434,1.921835084,1.971264895,1.85294546,1.893027691,1.836526941,1.966439715,2.15273999,1.972402637,
Early-demographic dividend,EAR,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,10.9268969,10.34360152,9.2077469,8.662121972,10.27021751,8.604951391,8.022422205,8.451309471,8.434067009,8.018649385,7.931231542,7.045830089,6.602436883,6.373745977,6.430627087,5.217270537,5.31438811,6.528369497,5.969042097,5.683843101,6.584890328,6.560131328,,,,3.980962073,4.630656885,3.861281541,4.032600846,4.574159504,4.421360552,4.027537844,3.572739846,3.939281443,3.566879115,4.044119877,3.599152923,3.948226701,4.6420405,5.229082456,5.981564399,6.476833175,5.793917068,5.64043288,6.110545496,5.83509891,5.516764535,5.281538438,4.958252004,4.975825641,4.993582418,5.506165804,5.486456666,5.531914139,
East Asia & Pacific,EAS,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,2.900399616,2.712150498,2.407928483,2.945741615,,,,,2.341886433,2.213667285,2.232949601,2.605321298,2.417031638,2.503282873,2.578561088,2.562682853,2.515358598,2.449967388,2.325980922,2.40561628,2.706894856,2.927631907,3.576546729,3.773680004,3.580308119,3.166476608,3.933401634,4.247456663,3.774967534,3.952518391,4.045364298,3.680988721,3.354195121,3.228119057,3.225383476,3.357115776,
Europe & Central Asia (excluding high income),ECA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.206757138,10.45283173,12.99601482,10.09284679,7.592002355,7.83312565,7.096085204,6.432891666,7.087731972,6.621594486,8.007022019,7.846607036,5.971079357,5.628053739,6.14509439,5.974851067,5.978776549,5.515419855,5.358725763,6.340442477,6.501454689,6.861333416,6.326025916,6.375629439,
Europe & Central Asia,ECS,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,4.809635907,4.34251915,4.649587359,4.860344929,5.350808491,4.966804428,5.186371494,4.971560864,4.776245588,3.871665486,3.718875426,3.969069095,4.47343893,3.393385222,3.527384323,3.50390951,3.327966613,3.656321771,4.134705317,3.372094314,3.007429272,3.375388449,3.597677681,3.128359168,2.679432333,2.767395823,3.190506983,3.389362206,2.883146057,2.649265564,2.829913519,2.725175258,2.742921072,3.15628932,3.361274702,3.587503243,3.79172969,3.323171153,3.163382038,3.028640591,2.833944709,2.726091226,3.037601413,3.039883406,3.812148771,3.887541099,3.419592408,2.910418894,3.538641243,3.721221371,3.484527041,3.138562764,3.108907909,3.095081501,2.976521823,3.262460568,3.24580485,3.181786178,
Ecuador,ECU,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,0.165803128,0.319211425,0.375688055,0.291748165,0.242778419,0.322242051,0.239121161,0.494074085,0.554101033,0.630454944,0.330950444,0.301282545,0.15391009,0.007742009,0.103113686,0.126307208,0.073169199,0.073891565,0.173739448,0.153756731,0.054319663,0.044590367,0.010222617,3.546288133,3.258568338,0.17320969,,,0.152910146,0.147113987,0.729145972,0.161481101,0.221832671,0.306109387,0.193814289,0.147930922,0.154204598,0.127887166,0.203257024,0.23736708,0.263377479,0.188013322,0.260353137,0.448753825,0.709601345,0.824224237,0.654153513,0.492308854,0.622978905,0.622041518,0.657147283,0.847310193,0.742785082,0.992358579,1.072506072,1.359252368,1.290876551,1.396911923,
"Egypt, Arab Rep.",EGY,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,1.087571433,1.160720673,2.481516503,0.848407496,0.60596857,0.554521085,0.438633219,0.311054982,0.174869007,0.315279925,0.523714817,1.688058395,2.155557512,5.094163374,5.030223157,2.473761428,4.158016822,3.863179481,3.16060925,4.299574417,4.061622762,5.786860388,8.119022942,,,,,,,5.328400065,6.410266927,5.9460515,4.961312628,5.503383375,4.385052162,3.87245425,4.559338705,4.584648631,3.127307988,3.60070917,2.806825698,2.257485266,2.77331006,6.512132022,7.114809682,6.009642192,5.75973586,5.695068503,4.97337078,4.103534618,4.440961563,3.663416981,3.858754116,3.938873378,3.398583616,
Euro area,EMU,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,4.245124695,3.678949451,4.003294253,4.308681075,4.700987602,4.468944566,4.53576593,4.273211505,4.093902512,3.314822026,3.037221511,3.349808035,3.938268783,2.908676935,3.06854092,3.038614015,2.907441052,3.243962715,3.704310149,3.105130055,2.807745534,3.103888872,3.177949584,2.935267091,2.546779348,2.49615455,2.782895369,2.996532749,2.544121035,2.368002807,2.269103904,2.290852151,2.315745881,2.50102304,2.271633357,2.350890746,2.178068188,2.166082548,2.258936134,2.166925493,2.055450466,2.007384941,2.244075344,2.3802891,3.098794511,3.134204149,2.830662253,2.355201538,2.923374904,3.162756505,2.945173263,2.651741038,2.616854258,2.514613918,2.353774138,2.596574006,2.680968556,2.602355249,
Eritrea,ERI,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.328371946,3.025742194,4.798017047,1.754835524,,,,,,,,,,,,,,,,,
Spain,ESP,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,6.125261281,5.66925427,5.625520112,5.545165949,4.673823618,5.7524561,5.608442128,4.391130342,4.033579861,2.882436316,1.857028376,2.029867357,2.431674998,2.641357724,2.666084902,2.689950107,2.517831159,2.781531654,4.534108788,4.224897269,3.510290694,3.718912196,4.012398598,3.427859959,2.804612887,2.54918791,3.126405764,3.447484865,2.548693565,2.597868158,2.5033844,2.473852408,2.34811398,2.361152346,2.338118392,2.542475746,2.133456904,2.234118938,2.2592955,2.184073502,2.024165351,1.984836223,2.006055049,2.469432369,3.197533653,3.122410002,2.704790652,2.787728655,3.462790188,3.775048364,3.682478495,3.337554658,3.373887003,3.431949163,3.123945733,3.728137187,3.781152145,3.477912015,
Estonia,EST,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.096741407,2.37430717,3.084221057,3.277407363,4.965748795,5.497830713,2.798984142,2.135079297,2.343752795,2.422635565,2.406690484,3.069639067,3.054233179,3.964437578,2.09703568,2.9461286,2.617909903,2.683091986,2.154863457,1.903849477,1.636495586,1.666186597,2.358412665,0.004909589,0,
Ethiopia,ETH,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070245168,,0.353575357,0.783628531,1.541682595,0.862182754,0.614876874,1.285049576,0.710764054,0.962038149,1.062184387,0.654345629,4.973346284,0.93560356,1.261544043,1.763523657,1.641482707,0.861647818,0.126242588,0.549836061,0.46364536,0.48930595,0.538936336,0.815476613,,
European Union,EUU,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,4.382510763,3.973889036,4.238380247,4.521060842,4.823478495,4.5739876,4.691201492,4.434634135,4.207788271,3.351051431,3.197080044,3.463539177,3.994276334,3.015621207,3.109641203,3.074010972,2.948359117,3.274868052,3.702900003,3.120825381,2.812085905,3.10572443,3.381943163,2.934584333,2.562140779,2.717483923,2.772601534,2.975860523,2.566295689,2.380295277,2.696782099,2.623209339,2.585547261,2.738216338,2.477888253,2.541830777,2.308882198,2.296103769,2.413050457,2.26600391,2.149767637,2.108063555,2.361809145,2.476082941,3.208642415,3.205546772,2.916943867,2.452612879,3.049758108,3.292950663,3.091761607,2.778374131,2.726485066,2.574316082,2.394962999,2.65598129,2.719236828,2.635707664,
Fragile and conflict affected situations,FCS,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,2.274660071,3.365772884,5.102959301,6.027171204,4.633667496,4.216690307,4.486345005,4.034094634,5.354613544,3.209288515,4.241486974,4.742055898,4.495432475,4.051936558,4.423334415,,,,,,,,2.009068199,,,,,,,,,,,,,,,,2.829159007,2.855848597,3.108769601,,,,1.875384141,2.008136203,1.988594337,1.161102095,2.460515169,3.687385778,3.029103237,2.127247305,,,,,,,
Finland,FIN,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,2.456420038,2.951571462,3.089863389,3.976568778,3.415777196,3.565783602,3.654163098,3.438913142,3.074444049,3.085864694,4.049302813,3.385032749,3.413541305,3.708070526,3.730950795,3.077816378,3.840873922,3.676249096,3.56057246,3.122042301,3.485587735,3.60828906,3.39465461,2.786624787,2.788378518,3.709024814,4.303008605,3.571221375,3.453592508,3.807778291,3.510434392,3.247665287,3.062547076,3.102797788,3.564234819,2.763160771,2.922791783,3.116977524,2.90224468,2.880668225,2.830662303,3.482076406,3.474652725,4.935771904,5.212946996,4.288724072,3.508812941,5.191612758,5.422072005,5.485066888,5.002674178,5.121126831,4.606158087,4.884900456,5.686402457,5.860843219,5.603259668,
Fiji,FJI,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,0.743616259,2.463077248,1.353120303,1.046361243,0.303998569,0.246287564,0.330421376,0.213791619,0.134190698,0.076162027,0.025828387,0.153860349,0.173582741,0.124441159,0.134109105,0.207278481,0.090301974,0.14064502,0.175005069,0.172513772,0.184437815,,0.160331697,0.16862033,0.1525797,0.179182206,0.333778685,0.37073354,,,,,,0.160479668,0.17780825,0.299304053,0.404616507,0.664583915,0.695154837,1.014559586,1.1278049,1.150653286,0.889002821,1.436320672,1.900244008,2.007065697,2.40938663,2.088592821,2.374848381,1.49064226,1.300881984,1.314131657,1.161032894,
France,FRA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,4.762338372,4.475193641,4.656254688,5.083669019,5.075496962,4.84928221,4.932510921,4.314154859,4.311208835,3.291110095,3.213842201,3.320982848,4.060562829,2.82560791,2.9314089,2.998890453,2.991646466,3.230287979,3.833993489,3.208090934,2.928685556,3.236354849,3.485278396,3.224641227,2.644386221,2.571622135,2.981517185,3.280821053,2.789995659,2.487236759,2.350109658,2.271927824,2.419540671,2.53108404,2.273074167,2.203571072,1.983041152,1.854529014,1.918828111,1.854150414,1.74724242,1.693335933,2.110897446,2.122584362,2.817729913,2.880324099,2.605476047,1.968848529,2.482762545,2.638546935,2.400107239,2.259622094,2.23331091,2.061878867,1.9319802,2.171145208,2.168820469,2.015185299,
Faroe Islands,FRO,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,0.000791678,,,,,,,,,,,8.27E-05,0.331977908,0.134647318,0.026521283,,,,,,,,0.000284374,,,,,,,,0.229729223,0.198220149,0.180894039,0.112920902,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086572329,0.009337392,0.008819788,0.006107312,0.099480618,0.104159203,0.074540822,0.069918358,0.046110706,0.040361007,0.017436188,0.050019114,,,,,,,
Gabon,GAB,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,17.64802083,28.62688152,30.77026212,36.9766339,40.14252963,33.90278772,26.87174259,25.42769901,13.67616687,22.05385635,,,,10.1939532,12.15266115,9.348420328,18.33986414,13.09398414,12.05467608,5.30313597,5.116588678,7.035631901,,,,,,,,,,6.112427885,3.405693495,,2.028072034,5.717583173,2.677675185,2.326612686,1.727581817,1.50392083,1.774458577,1.055630546,5.508411066,3.592839901,3.151004237,3.600595388,2.211110658,3.031125719,,,,,,,,,,,
United Kingdom,GBR,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,4.39731694,3.885491326,4.036544584,4.299911102,4.531381938,4.999155321,5.230998663,5.212514853,5.268494201,4.093233082,4.362562942,5.090735326,5.09987486,3.569791882,3.619045962,3.348950838,3.201613467,3.907545717,5.112532594,3.668203626,3.339532863,4.062679502,3.595049426,2.987587373,3.299763885,2.922000562,3.165148192,3.252095625,3.08455334,2.86379246,2.370026201,2.513320291,2.485898657,2.711894382,2.32520383,2.280117559,2.062611805,1.838780947,2.220852282,2.209068399,2.049083532,2.229184046,2.743058225,2.839724956,3.091073555,4.010101312,4.275864957,3.020297,3.777547987,4.379280912,3.71702985,3.251050175,3.510674696,3.344718182,3.303674152,3.760915355,3.804930673,3.876687658,
Georgia,GEO,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.027579934,5.94965958,7.834969938,19.42530408,28.96040133,26.26348545,21.08807857,25.05791027,24.19088858,17.09757884,21.69494033,19.50837046,20.23824915,16.37670794,19.01365549,17.41667866,10.54586507,7.384028916,7.021413103,14.96812804,22.6904084,24.29878703,26.45327956,17.66336006,
Ghana,GHA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,13.82032781,8.305722566,10.89451594,12.03405892,14.96114437,13.78014788,18.29462756,22.14788282,12.86904691,15.01475521,17.81090723,11.130419,8.561637262,8.167080319,16.84322045,12.44684125,15.10938465,11.1621374,16.65281834,29.82263697,25.61430339,10.84174059,2.962608425,,,,,,,,9.88645845,,,,6.100076928,11.3563809,6.868372609,7.690666937,11.91586318,10.86360657,,2.46857072,1.497373934,3.604068536,2.161021362,2.872340233,3.513683253,1.749048877,4.014894428,1.365136431,1.47263282,2.068655913,1.736054244,1.531148513,1.903823892,1.945033266,2.795898444,3.041297058,
Gibraltar,GIB,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.38695915,73.15390561,67.36475868,65.07390004,61.60495363,51.71647931,53.99958578,53.91342973,,77.29567701,65.04331366,55.85183186,73.44197348,51.53712201,,,,,30.7477047,34.44429714,36.69073563,25.82415864,,,,
"Gambia, The",GMB,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,0.008257029,,,,,,,0,,,0,0,,0,,,,,,,,,,,,,,,,,,1.038933006,6.476579888,0.980600776,0.474663642,0.131063018,0,0,,0.818503619,0.985833565,0.042571725,0.803704369,0,19.70915361,17.48420457,9.994344532,9.379455777,0.457866016,1.163315592,2.505099205,0.131946,0.421160981,0.319245723,1.963709862,6.860550527,
Guinea-Bissau,GNB,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,0.190350333,0.467453512,0.45964492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005053222,0.087867178,0.628835415,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,0.143861378,0.05702734,0.074464517,7.459709924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,7.018742745,6.457741637,7.009370504,8.278039616,10.7385653,11.91462578,14.73747938,14.39022729,13.48269593,14.65926285,12.40320399,10.14078116,10.88409359,9.102166399,9.288467567,9.333946982,8.726647544,9.478921837,9.09755791,8.730987272,7.65651333,7.974759302,7.80698948,7.382030588,6.257875752,6.669560037,8.987008599,8.529670576,7.67363144,6.654118279,6.299721311,6.500128496,6.743545355,7.880929284,6.717495641,7.506651118,7.770804543,7.211752465,7.685832656,8.854583077,8.551486547,8.508945239,9.11717844,8.302828456,10.75541782,10.60980485,8.568045244,6.791248067,8.289922646,8.827091406,7.573013087,7.281250838,7.734274545,8.846282893,8.618690603,9.410252233,9.054477902,8.408779407,
Grenada,GRD,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,0.000643899,0.00532606,0.009258354,0.003179985,,,,0,0.001695447,0.002463201,0.050292129,,,,,,0.097420813,0.10908391,0.185598076,0.053739516,0.028584457,0.581975178,1.395145739,0.088641177,0.020389207,0.0117926,0.144868009,0.023615909,0.044584702,0.080101459,0.139005663,0.247129905,,,,,,,,,,,,
Greenland,GRL,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,47.66746888,42.61168541,38.76865579,39.19423692,29.04437656,20.82198697,28.45985716,27.92855645,28.13959562,18.19510141,14.48250057,12.05389867,17.95890466,18.56029009,0.015308925,0.017666984,0.011612171,0.012751295,0.03158719,0.026252148,0.006228702,0.011276329,0.005161985,0.008525226,0.010218582,0.004663513,0.014518104,0.007486325,6.019026626,6.370427261,7.323270879,11.72318676,9.135409141,5.360331601,0.833504874,0.29839587,0.259647893,0.115738014,0.50339866,0.151235161,0.129451602,0.084991338,0.103210289,,
Guatemala,GTM,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,0.145602958,0.361705717,0.981878649,0.570609366,0.29204642,0.437595844,0.297168585,0.290566736,0.249590494,0.75445728,0.728940231,0.645186852,0.458459116,0.932752324,2.099508112,4.957941621,0.392573081,0.393771157,0.321803006,0.309887988,0.316740096,0.36578185,0.533524135,,,,,,0.421649945,0.407136353,0.469865168,0.53583675,0.549607767,0.521287729,0.699224751,1.873085306,0.956628887,0.524514055,0.38512489,0.499021939,0.504369282,1.054846886,3.991305709,4.30443774,5.148890102,6.48147194,9.603980717,6.248952551,5.683247947,8.361217748,7.329986101,6.511057291,3.576524045,1.053090856,0.763295329,
Guam,GUM,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,53.37362371,47.26563977,44.1432185,48.02409018,33.71693628,32.521385,33.51530395,37.94988485,33.73020536,44.67645039,,32.46902871,,,,,,,,,,,,,,,,15.60056991,15.86919942,14.65114586,15.29283233,17.24905182,7.040531352,5.363347435,5.163072698,7.064834494,8.51342562,13.23075677,16.95413635,11.51733653,13.79282025,12.06991029,11.21019364,10.32092838,11.23622849,9.346006092,8.718514579,8.959519877,9.891469445,7.917514857,
High income,HIC,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,6.545701343,5.786965193,6.039885519,6.10450491,6.044023649,5.81171597,5.79443719,5.605425599,5.799411335,4.659143005,4.470570225,4.684335883,4.956779233,4.050607544,4.043113058,3.95581367,3.674956255,4.089364035,4.751839149,3.886002231,3.635914002,4.940566673,4.011170927,3.618154025,3.397542173,3.401121422,,3.673050502,3.684408482,5.018078606,4.51423718,4.044944126,2.932200789,3.256778478,2.977449388,3.053231284,2.83074099,2.781575714,2.857967245,2.748773366,2.61534407,2.625903253,2.995925622,3.226081556,3.979966076,4.234957798,4.025322269,3.538743862,4.318981811,4.561959782,4.198980164,3.992963815,4.051627654,3.817760983,3.584287432,3.719650858,3.732102188,3.685075093,
"Hong Kong SAR, China",HKG,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,1.968809161,1.535535709,1.618426751,1.384024037,1.411641472,1.318076148,1.227938431,1.173109141,1.465044795,0.804021364,0.829050129,0.961406495,1.30178941,0.709321322,0.608602502,0.721037629,0.712334656,0.957239649,1.482808459,1.033818126,0.827322704,1.586565662,1.189347477,1.046163662,0.677426587,0.828408214,,,,,1.101367523,1.095431937,1.175673494,1.40543698,1.478911687,1.413626033,1.436153774,1.811836973,1.877579017,1.563949935,1.533956945,1.724411281,2.208325433,2.488685814,2.74763596,4.051807161,5.361236341,2.807390947,5.713832745,6.815791688,4.497576303,3.931815901,6.563472814,5.078855179,2.57138078,1.276141865,1.159242609,1.066674915,
Honduras,HND,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,7.736161743,6.100517331,6.069159109,4.718712024,5.131545049,6.731623759,5.703494599,5.793569621,5.418455025,5.911786588,8.936006823,10.60003888,11.06851822,8.365096885,6.360950455,5.200073739,6.24379808,6.48397496,5.283186846,3.957753844,6.459859428,5.47826847,4.481629746,1.412335556,0.768254902,,,,,,1.094748183,1.058565249,0.46717719,3.498611173,7.784694685,4.5950871,6.304633466,9.62228764,4.905138157,5.751543824,5.895561447,6.357941511,7.559467019,7.164906806,7.365874609,,3.902856247,6.014712168,4.173204133,3.334455591,,3.886066434,1.617867444,1.266655341,2.566625974,3.254147056,2.704097497,
