Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Cameroon,CMR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,4.87695771,5.372419203,3.743848065,5.783828747,4.315756467,4.780264636,4.029177431,3.155314222,4.478020676,4.967354121,6.885506439,4.454068069,5.055931809,4.712764292,2.885530261,3.083068028,1.836492774,2.430436966,1.931608004,2.065044899,1.672673115,2.213959043,4.144195016,4.163320754,4.427734275,6.648723664,3.681718893,7.275521155,4.870434335,4.14583443,4.890895144,4.916324175,4.048951793,3.974084333,4.734540703,5.553928164,6.315365396,4.58497024,2.386316923,8.983679949,8.872205285,2.122498804,2.485269086,2.08542173,2.105402096,2.083825608,2.369289442,2.46723143,2.178031427,2.358131558,3.542686618,3.070388755,3.489876977,
"Congo, Dem. Rep.",COD,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.771580491,3.992710053,3.077917831,2.777210814,2.180701668,3.165032792,0.95423541,3.492585261,13.95163641,62.1865958,19.21198492,16.42486122,15.71452986,8.372848234,9.572211627,13.22513585,16.86594098,22.51717951,10.27125437,8.651251368,7.301758395,7.399028054,5.784314058,6.205437807,5.519090118,6.179378405,
"Congo, Rep.",COG,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.015437391,0.127648165,1.878802666,3.339984027,9.740835202,8.143008567,11.6148833,8.003098553,8.630436727,6.602848702,5.739090791,5.449046304,5.712720782,5.102478669,6.641031281,7.580215931,10.1258177,6.61568705,9.738375905,8.152837965,5.902784684,4.275676747,4.546405665,5.581219519,4.670357858,3.409955664,5.700787883,5.887027366,4.541550586,4.465283267,9.344874719,5.847937124,4.500230189,8.045617194,24.02436,10.32816283,29.64016253,16.17380967,4.395347311,8.543726304,1.413049534,3.751848949,2.616423154,2.681120061,3.656359072,28.10579342,4.087194407,1.577925595,4.761273253,3.167734239,10.7596364,1.853855867,0.837275921,0.860465387,0.588383914,0.747007162,0.875324532,0.991102216,1.274698385,1.96408405,
Colombia,COL,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,-0.178651345,1.160059966,0.992873052,1.482349728,0.708224846,0.698857466,1.55112151,1.705213987,2.005385676,1.683077675,1.896412303,1.361669034,1.212451583,1.278850499,0.71427345,0.552027026,0.452921346,0.21014616,0.251146549,0.142897535,0.127460049,0.148534465,0.162527819,0.11667373,0.136157448,0.158100333,0.151290199,0.237964356,0.213224526,0.201820194,0.221897262,0.278997854,0.425039858,0.164750872,0.114644699,0.199920795,0.205115988,0.182855059,0.185336727,0.375303202,0.207070703,0.41750547,0.480700889,0.892691488,0.47429048,0.452993288,0.638451132,0.371016543,0.418826036,0.470251329,0.243806761,0.316133566,0.214197451,0.23256719,0.331046267,0.468640414,0.395513923,0.277747471,0.547791629,0.287896938,
Comoros,COM,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,20.31942385,23.58467078,20.62567919,19.68930681,23.18692678,24.10081607,16.54079106,16.06602971,14.45821294,12.85788667,10.46356445,14.94340089,10.37815617,10.69267644,12.10734487,10.41354935,9.888470454,8.281265443,10.98614519,5.772803175,5.507615594,7.296449969,6.48623994,4.511188389,4.097914394,3.548139296,4.591153123,5.650849766,4.600207106,5.616664115,7.706746241,5.414254751,10.01922105,7.275795623,6.511161551,6.782271604,5.278973359,6.204602954,7.671992598,6.681542157,
Cabo Verde,CPV,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,44.53512107,34.78061119,37.74276437,42.69698477,47.52076505,48.11747797,55.37353397,35.93581158,31.08392613,30.65741215,34.0517611,31.77329929,32.49616887,23.39531164,29.4580225,23.88270908,23.4053693,22.79362549,25.13078497,23.47215171,18.02258718,14.01527014,15.25783248,18.17904632,15.86756186,17.35761712,13.08741396,11.20040941,12.73535028,11.79355641,20.54995459,14.02124451,14.73342042,13.72778754,13.09313089,9.96591086,7.185760971,7.198905757,4.388130022,7.865095889,
Costa Rica,CRI,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.837380693,1.461792386,1.958969483,1.611975823,2.168828778,2.60329765,2.0164429,1.888960195,1.578232835,1.652083223,1.245575237,1.33572025,1.304254325,1.091291214,0.981035876,1.065471895,0.575968245,0.559356056,1.045189223,0.778986307,0.535171043,1.322815142,2.892785636,7.978187829,5.940314542,6.922455967,4.381817568,5.299759788,4.258935179,4.646817027,4.075697864,2.634673461,1.910304364,1.25520565,0.856240889,0.405575432,-0.001823229,0.030155836,0.223033218,0.025225871,0.178524946,0.094004129,0.084097714,0.243962189,0.145192619,0.169887741,0.145214073,0.247273991,0.256939725,0.381104654,0.280449307,0.087084265,0.063254916,0.06853309,0.112634994,0.212562875,0.184211886,0.178621969,0.173504853,0.102697493,
Caribbean small states,CSS,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,0.03259308,0.036566003,0.044740654,0.05297866,0.136131416,0.153622199,0.337587346,0.322459677,0.274182579,0.249326259,0.231831665,0.138497602,0.170819633,0.169115179,0.151588308,0.186899135,0.175938593,0.197776934,0.226950649,0.213684307,0.184805116,0.154760825,0.113965444,0.199343531,0.168296951,0.213863753,0.233317708,0.26283322,0.316948756,0.213246486,0.150517811,0.175274302,0.188327253,0.216577346,0.264880593,0.21456471,0.15771763,0.167493005,0.210054714,0.186243522,0.210585724,0.12849277,0.118870072,0.130480412,0.328559182,0.648685123,2.995038194,,,,
Curacao,CUW,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
