Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Chile,CHL,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,1.21743755,3.019970196,2.39220016,4.041921827,5.401249979,5.924969111,4.464720551,4.11871946,4.042308213,4.032444456,4.698635216,5.438121146,5.48489367,5.366234272,4.824632256,7.149000449,7.66578871,8.238408185,8.247079206,9.789377232,8.148630561,7.624146563,8.016591663,7.529561696,7.989058659,6.857178279,6.80413072,7.412003123,6.534086386,4.890832307,3.957305582,3.480956044,2.549258493,3.054811434,4.48195502,3.703885769,4.529334578,4.449476494,4.374106688,4.757564775,5.338626807,5.763516139,4.920967628,4.461614959,4.814711037,
China,CHN,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,10.532624,11.32916468,9.4110158,4.904785992,5.171386764,6.723970032,5.523393777,5.083723162,8.500615063,10.10879091,3.767168266,3.154852767,5.858938313,6.328255863,7.710670457,15.35845709,15.31556484,13.63649454,10.94135864,12.63175652,15.29923308,11.44274032,12.90440062,14.16976539,15.39320499,18.11352902,19.18566213,25.67636942,22.56877417,19.13075724,19.08304802,19.54328204,18.96542019,18.02883341,16.80452968,15.47016635,13.24667991,14.07325592,
Cote d'Ivoire,CIV,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,0.487836786,0.443612615,0.917072556,0.97051453,0.504876472,0.445022149,0.908924203,0.346768853,0.630922491,0.289438404,0.323242325,0.85750427,0.424117044,0.146287933,0.24083064,0.13136552,0.070292901,0.087624454,0.090767573,0.056922816,0.036680049,0.042813613,0.055142388,0.87293753,1.234147437,2.173337257,1.974322771,2.235883611,2.30899357,4.135353513,5.362720566,4.408861875,6.420717805,6.514755701,4.416393678,4.604902479,4.327249495,3.611888328,5.046588286,3.408705944,4.725980949,4.42822804,,
"Congo, Dem. Rep.",COD,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404533286,0.484224076,0.314166992,0.105248956,1.641053038,1.307168258,1.163641307,1.62246319,1.226023079,1.13228606,1.043026644,0.571548087,0.589500643,0.408229283,,
"Congo, Rep.",COG,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,0.227270774,0.849361226,0.93015353,0.932636066,0.333518755,0.090292497,0.079162092,0.06542027,0.095404757,0.085012362,0.079571104,0.091146104,0.069623006,0.062005054,0.059516084,0.03941791,0.345068293,0.372394517,0.468118269,0.393661372,0.028095178,0.260580555,1.341670582,0.387817258,0.171213397,0.20551256,0.506825453,2.049580703,3.575591678,3.274081043,6.249282127,5.949856435,6.461660048,7.045308278,8.329666146,8.167983041,6.627471115,2.768566321,1.114670944,,,,
Colombia,COL,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,2.188880652,2.428035865,1.844704629,1.660601545,2.779866841,4.037241469,2.609054165,3.162581575,5.65919628,7.688694739,8.61376808,13.36914111,12.4669698,10.1064284,8.205693874,5.796974486,3.048687618,3.829239008,5.954062226,5.328247944,5.422376392,5.322495054,6.143243074,9.283468056,9.013244481,7.024121477,6.062185866,5.55385499,6.210065509,5.504975626,5.263538803,6.214337898,6.114157233,6.351524021,6.88248822,6.390685163,6.546157092,5.650059371,4.859893531,5.279139905,4.989880709,6.073227199,5.527791345,4.694127638,5.039568053,5.864158147,6.076669871,7.44772037,8.5553608,8.014443528,7.097109326,7.720147558,
Comoros,COM,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,2.227284879,1.983978898,2.537145334,2.523229386,0.614951128,2.167285043,2.883782826,4.179096388,3.151472042,4.757397063,3.845075716,3.420485835,2.955101555,4.651302953,5.716582096,5.092231534,,,,,,,,10.45896448,9.873566945,7.157862796,7.003688866,7.225655709,5.126598279,6.989895283,6.358552935,6.003179921,7.154670277,,6.079880356,8.96697419,7.080799065,8.097753603,6.77076215,,
Cabo Verde,CPV,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,10.31671271,7.424866835,6.548692056,5.813225906,4.3058495,4.441915763,4.407148197,4.966605106,6.557033619,6.259961979,8.241873009,7.764111651,6.318331219,6.034168335,5.072454743,4.585602935,3.738176638,2.154632435,1.47223327,1.160994015,0.78478713,0.320512924,1.449024443,0.980865523,1.530747886,2.15147515,1.951756727,2.503995143,3.012505358,3.539384771,4.006071324,3.448004544,4.19143371,3.801331717,2.78274765,3.50891227,4.610462501,4.570727326,6.072681589,6.338709813,5.831651924,5.136718218,6.467264305,
Costa Rica,CRI,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,2.008161063,1.810938902,1.164182542,1.245113807,1.048515692,2.072852264,2.718744978,3.079518357,3.903574939,3.950697563,3.154816089,3.880397941,3.499562818,2.324750554,4.437383151,3.825309076,3.293605629,2.809341884,2.93532389,2.599304359,2.967238492,2.103572804,2.439048776,2.091769257,2.156156127,2.328849533,2.658930842,2.5731141,2.722050282,3.218429179,3.66027866,2.930139404,4.075441464,3.859364086,3.358709331,4.50750814,4.658355543,4.368444664,4.73758462,4.374355301,3.850029665,3.818580038,4.507394559,
